,RunId,iteration,Step,penalty_mul,penalty_max,coop,Lifecycle_Diff,Avg_Priv_Age,Avg_Disp_Age
65,65,3,114,1.1,100.0,False,9.458986959797144,7.0334398819768875,6.368147720715522
66,66,3,555,1.1,200.0,True,11.81882494313945,15.895319824587933,14.016679800367744
67,67,3,154,1.1,200.0,False,4.799600376687985,13.050189013110272,12.423832092078538
68,68,3,163,1.25,100.0,True,17.25268413037776,8.040918787304186,6.653644467750393
69,69,3,102,1.25,100.0,False,9.997966056235363,7.040563202024996,6.33665008291874
70,70,3,199,1.25,200.0,True,21.722752139801393,15.816864487002112,12.381006218202375
71,71,3,219,1.25,200.0,False,12.456255070022005,13.033143311679703,11.409701737135366
72,72,3,84,1.5,100.0,True,28.62365016980195,8.08858024691358,5.773333333333333
73,73,3,64,1.5,100.0,False,23.754049389633558,7.064719446579554,5.3865625
74,74,3,136,1.5,200.0,True,34.22714039917106,15.837289245375676,10.416638019938123
75,75,3,175,1.5,200.0,False,27.914534582953323,13.042168276227015,9.401507702392658
76,76,3,41,2.0,100.0,True,41.04633742231073,8.090917959223491,4.769892473118279
77,77,3,46,2.0,100.0,False,37.268898256113836,7.095875736475629,4.451321027868259
78,78,3,57,2.0,200.0,True,47.99476403188494,15.727218847236628,8.178977272727273
79,79,3,85,2.0,200.0,False,42.95816916508197,13.095441378258881,7.469879518072289
80,80,4,667,1.05,100.0,True,6.44107330122472,8.05364204887,7.534901061084026
81,81,4,97,1.05,100.0,False,9.255865778033689,7.041004851465408,6.38929889298893
82,82,4,984,1.05,200.0,True,7.013908539533597,15.975776500537258,14.855250148309274
83,83,4,166,1.05,200.0,False,5.165226827272029,13.046206588165152,12.372340425531915
84,84,4,406,1.1,100.0,True,10.043734996987263,8.04718172817589,7.238944120671923
85,85,4,124,1.1,100.0,False,9.788129916479981,7.031603053435115,6.343340611353712
86,86,4,410,1.1,200.0,True,12.500734885559151,15.861153405299985,13.878392668311596
87,87,4,167,1.1,200.0,False,4.80573041113238,13.045825256921333,12.418878065166275
88,88,4,109,1.25,100.0,True,17.215020649360767,8.006886540863519,6.628499369482976
89,89,4,85,1.25,100.0,False,9.430544110632411,7.0475036354823075,6.382885696439725
90,90,4,278,1.25,200.0,True,22.30838335797739,15.829627026755684,12.298293145489028
91,91,4,170,1.25,200.0,False,12.734989851472234,13.042692939244663,11.38170731707317
92,92,4,60,1.5,100.0,True,28.88359198281171,8.027305983799321,5.708731676226896
93,93,4,60,1.5,100.0,False,23.413342365138046,7.068700998364262,5.413681832849306
94,94,4,112,1.5,200.0,True,34.31747032372235,15.866967768425374,10.421825813221407
95,95,4,153,1.5,200.0,False,27.68521798299587,13.047622664438705,9.435359888190076
96,96,4,29,2.0,100.0,True,41.39154227010597,8.131973419873281,4.766024204392649
97,97,4,46,2.0,100.0,False,37.55339377527991,7.0954436820599796,4.430863776032775
98,98,4,121,2.0,200.0,True,48.182794342394295,15.814485842026826,8.194624652455978
99,99,4,100,2.0,200.0,False,43.00636252774329,13.076710849877047,7.452893175074184
100,100,5,373,1.05,100.0,True,6.24886269910453,8.038968558401141,7.536624450762471
101,101,5,121,1.05,100.0,False,9.882511927953864,7.032757823338986,6.337744692583402
102,102,5,972,1.05,200.0,True,7.222152900270961,15.939009214435229,14.78786959818044
103,103,5,351,1.05,200.0,False,5.514000052391365,13.019525133416419,12.30162851073873
104,104,5,232,1.1,100.0,True,9.962079599362594,8.030483131832899,7.230480010026319
105,105,5,73,1.1,100.0,False,8.639912900093993,7.056474076736454,6.446800862688713
106,106,5,329,1.1,200.0,True,12.544173734446474,15.788894902045676,13.808308494783905
107,107,5,126,1.1,200.0,False,4.672739987121332,13.06232581707626,12.451957295373665
108,108,5,119,1.25,100.0,True,17.446012286922663,8.033975503169817,6.632367149758454
109,109,5,120,1.25,100.0,False,9.358594314749924,7.03241094633848,6.374276135324596
110,110,5,202,1.25,200.0,True,21.760114005148633,15.822078201088514,12.379175946547884
111,111,5,178,1.25,200.0,False,12.565891523805995,13.04128085120711,11.402527646129542
112,112,5,67,1.5,100.0,True,28.842996083563065,8.043040451119166,5.723186608803472
113,113,5,87,1.5,100.0,False,23.672531493086957,7.04554345820262,5.377684964200477
114,114,5,97,1.5,200.0,True,34.0246427193364,15.722312176165802,10.372851631006665
115,115,5,123,1.5,200.0,False,28.046144591114174,13.063836089854357,9.399933730947648
116,116,5,32,2.0,100.0,True,40.83760778892254,8.060650887573965,4.768873892872206
117,117,5,46,2.0,100.0,False,36.55265030043531,7.09342744383728,4.500591715976332
118,118,5,69,2.0,200.0,True,48.06573777101673,15.665010399815115,8.135507579237483
119,119,5,99,2.0,200.0,False,42.74921227874018,13.073293051359517,7.484563253012048
120,120,6,617,1.05,100.0,True,6.512440832529254,8.051618005143027,7.527261146496815
121,121,6,121,1.05,100.0,False,9.524282706794896,7.032925586136595,6.363089870754433
122,122,6,706,1.05,200.0,True,8.741928189898807,15.890998704001886,14.501819008640291
123,123,6,126,1.05,200.0,False,4.730250626620281,13.064230846977967,12.446259985475672
124,124,6,272,1.1,100.0,True,9.728729946202375,8.04837742386886,7.2653725192495395
125,125,6,88,1.1,100.0,False,9.454857051241794,7.0458917387414255,6.379712746858169
126,126,6,497,1.1,200.0,True,12.07664600567413,15.908784887436973,13.987537252777026
127,127,6,216,1.1,200.0,False,5.298727512306689,13.033036428315363,12.342451341399263
128,128,6,115,1.25,100.0,True,17.717118452370006,8.030134251955829,6.607425854652479
129,129,6,114,1.25,100.0,False,9.428035905186094,7.034928918970344,6.3716732945855
130,130,6,183,1.25,200.0,True,22.332653618938014,15.75541074249605,12.236809435133457
131,131,6,137,1.25,200.0,False,12.449361504624534,13.055151870740623,11.42986881937437
132,132,6,57,1.5,100.0,True,28.73167871466026,8.05935914367137,5.743769968051118
133,133,6,74,1.5,100.0,False,23.042061146861048,7.056816198289405,5.430780294857965
134,134,6,117,1.5,200.0,True,34.59612263881551,15.893109309623432,10.394709721745105
135,135,6,109,1.5,200.0,False,27.88300022350454,13.070737884194774,9.426224010731053
136,136,6,37,2.0,100.0,True,40.91540719287947,8.094159847550722,4.782401387082792
137,137,6,37,2.0,100.0,False,36.824924729283715,7.119530516431925,4.4977687626774845
138,138,6,89,2.0,200.0,True,48.43772564759888,15.755212355212356,8.123745819397993
139,139,6,99,2.0,200.0,False,43.19502974140194,13.075711132908289,7.427653820148749
140,140,7,722,1.05,100.0,True,6.629426946739569,8.067649879858797,7.532810924754835
141,141,7,104,1.05,100.0,False,9.32843022819373,7.0393155053974485,6.382657869934024
142,142,7,849,1.05,200.0,True,8.478257740817263,15.91542801039747,14.566077003121748
143,143,7,151,1.05,200.0,False,4.613022358099894,13.050771467808385,12.448736462093862
144,144,7,234,1.1,100.0,True,9.809059540081167,8.020064167775256,7.2333712984054666
145,145,7,98,1.1,100.0,False,9.693032614765485,7.041041138623513,6.358550724637682
146,146,7,397,1.1,200.0,True,13.772759306842497,15.846068621071698,13.663627730294397
147,147,7,241,1.1,200.0,False,4.828783416975336,13.029961832061069,12.400773195876289
148,148,7,193,1.25,100.0,True,17.33422036481358,8.042565429968363,6.64844941535333
149,149,7,102,1.25,100.0,False,9.132775084275346,7.0391171328671325,6.396250397203686
150,150,7,260,1.25,200.0,True,21.748703629389887,15.831404645112334,12.388279368477388
151,151,7,165,1.25,200.0,False,12.618950494762993,13.046381168878785,11.40006478781989
152,152,7,59,1.5,100.0,True,28.256625966050763,8.079778212654926,5.796705504218561
153,153,7,82,1.5,100.0,False,22.33562417999295,7.050232412796375,5.475518997258128
154,154,7,124,1.5,200.0,True,34.321212219815486,15.792952071682,10.372619475386275
155,155,7,140,1.5,200.0,False,28.125801645986957,13.055449735449736,9.383499838865614
156,156,7,37,2.0,100.0,True,41.77052535697361,8.082640865110985,4.70647931303669
157,157,7,44,2.0,100.0,False,36.52136276034099,7.097938533564903,4.505674653215637
158,158,7,72,2.0,200.0,True,47.58189011655124,15.693906731192257,8.226449275362318
159,159,7,85,2.0,200.0,False,43.02106674780596,13.09555793008701,7.4617092119866815
160,160,8,627,1.05,100.0,True,6.025193116568451,8.061724622976525,7.57599014591624
161,161,8,77,1.05,100.0,False,9.365432925247653,7.053617708289077,6.393015873015873
162,162,8,1000,1.05,200.0,True,6.4270914714765315,15.970168841701689,14.943751482096276
163,163,8,193,1.05,200.0,False,5.305172520049473,13.037942000692716,12.346256684491978
164,164,8,358,1.1,100.0,True,10.406437271952829,8.034938938401174,7.198788057936743
165,165,8,106,1.1,100.0,False,9.536617129752356,7.037582558887135,6.3664352550558405
166,166,8,686,1.1,200.0,True,13.039070884065762,15.956544637888545,13.875959471906663
167,167,8,164,1.1,200.0,False,5.07859552476927,13.046707703786607,12.384118190212373
168,168,8,122,1.25,100.0,True,17.717740692900975,8.048976253937484,6.622879512831666
169,169,8,109,1.25,100.0,False,9.441964957224558,7.036103502535113,6.371757075471698
170,170,8,441,1.25,200.0,True,22.05143057375927,15.954697340663063,12.436458333333333
171,171,8,154,1.25,200.0,False,12.764907061576325,13.050916902024742,11.384979488797727
172,172,8,84,1.5,100.0,True,29.2663074946914,8.079008279177424,5.714580873671783
173,173,8,80,1.5,100.0,False,23.164814635585017,7.050821582097947,5.417511832319135
174,174,8,102,1.5,200.0,True,34.09724589418849,15.85067803177063,10.446033367381682
175,175,8,178,1.5,200.0,False,28.03426250959896,13.041179006001128,9.385180649112064
176,176,8,30,2.0,100.0,True,41.05047528200972,8.137509211495948,4.79702300405954
177,177,8,36,2.0,100.0,False,36.94711089447901,7.1235966025578445,4.491633466135458
178,178,8,62,2.0,200.0,True,47.560595834391016,15.560448150078166,8.159806295399516
179,179,8,105,2.0,200.0,False,42.98941825688939,13.072033176163155,7.4524421593830334
180,180,9,605,1.05,100.0,True,6.553114087629275,8.052514692419008,7.52482421770168
181,181,9,69,1.05,100.0,False,9.316827256715165,7.062438155551158,6.404442992486116
182,182,9,606,1.05,200.0,True,7.913655512332252,15.845839852250938,14.59185467330794
183,183,9,139,1.05,200.0,False,4.867936321335042,13.0561802847556,12.420613742494997
184,184,9,345,1.1,100.0,True,10.123566926385873,8.0375071422741,7.223824727512937
185,185,9,75,1.1,100.0,False,9.549322650671066,7.0557292374609215,6.381954887218045
186,186,9,363,1.1,200.0,True,13.242841781091997,15.80746463714637,13.71410710564701
187,187,9,522,1.1,200.0,False,5.142222898861604,13.012689907266063,12.343548387096774
188,188,9,128,1.25,100.0,True,17.72287095031304,8.048979360720251,6.622469135802469
189,189,9,115,1.25,100.0,False,9.132608180396485,7.033810530882273,6.39144017494533
190,190,9,222,1.25,200.0,True,21.47979789110037,15.834134694011055,12.432994563932876
191,191,9,122,1.25,200.0,False,12.714968349170553,13.065687829334424,11.404389757233123
192,192,9,48,1.5,100.0,True,27.782310761923533,8.041467436108821,5.807361963190184
193,193,9,78,1.5,100.0,False,22.917887502932533,7.050522577781365,5.434691745036573
194,194,9,112,1.5,200.0,True,34.16699970150503,15.879912514523957,10.454222853087296
195,195,9,165,1.5,200.0,False,27.907488287300662,13.046212447894208,9.40534223706177
196,196,9,47,2.0,100.0,True,40.78511055437085,8.079043204767423,4.783996501967644
197,197,9,53,2.0,100.0,False,37.32640759513273,7.079816750548458,4.437175493250259
198,198,9,96,2.0,200.0,True,48.582299454365895,15.809984399375976,8.129130434782608
199,199,9,98,2.0,200.0,False,42.848376262949174,13.078063812030559,7.47432582194311
200,200,10,586,1.05,100.0,True,6.237740418868453,8.050237263965382,7.548084360336204
201,201,10,130,1.05,100.0,False,8.889451969302364,7.028833551769331,6.404008769182587
202,202,10,1000,1.05,200.0,True,6.629618252468927,15.940586225499011,14.88378621154278
203,203,10,282,1.05,200.0,False,4.662112027841426,13.025902874292505,12.418620689655173
204,204,10,317,1.1,100.0,True,10.093916440112839,8.045557936377122,7.2334460411383485
205,205,10,76,1.1,100.0,False,8.755652140284164,7.054990172526753,6.437279774489077
206,206,10,604,1.1,200.0,True,12.859371429153853,15.948528402068934,13.897647897362795
207,207,10,164,1.1,200.0,False,4.841282822273252,13.047504798464491,12.415838189921152
208,208,10,112,1.25,100.0,True,17.4925521834137,8.054477783999209,6.645544054531684
209,209,10,75,1.25,100.0,False,9.475817211034022,7.0559096045197744,6.387304507819687
210,210,10,213,1.25,200.0,True,22.007551047188734,15.81659597756191,12.335750543872372
211,211,10,417,1.25,200.0,False,12.573861076575044,13.015648859943356,11.379079254079254
212,212,10,44,1.5,100.0,True,29.454675470835245,8.091665055115065,5.708291372943941
213,213,10,75,1.5,100.0,False,22.90602047483614,7.0540363445745236,5.4382373351839
214,214,10,151,1.5,200.0,True,34.477094225135616,15.856708787498794,10.389776357827476
215,215,10,126,1.5,200.0,False,28.230632325860693,13.060262619202156,9.373267898383371
216,216,10,36,2.0,100.0,True,41.2124073322565,8.09913692558899,4.76128762541806
217,217,10,60,2.0,100.0,False,36.78690588602949,7.07077550121172,4.469655972168535
218,218,10,57,2.0,200.0,True,47.34134181001306,15.492521842144232,8.158154121863799
219,219,10,73,2.0,200.0,False,42.949564198813086,13.108802908335496,7.478629187524066
220,220,11,573,1.05,100.0,True,6.778716329915191,8.04858245219897,7.502991879185069
221,221,11,81,1.05,100.0,False,8.673807357998998,7.05155137027647,6.439913388668351
222,222,11,1000,1.05,200.0,True,6.790743427450097,15.959916815296742,14.876119813135476
223,223,11,164,1.05,200.0,False,4.987071227687789,13.047249647390691,12.396574014221073
224,224,11,236,1.1,100.0,True,9.923522877767432,8.010193770803614,7.215300359404416
225,225,11,124,1.1,100.0,False,8.579397378813647,7.031433298240337,6.428178694158076
226,226,11,335,1.1,200.0,True,13.59239338715078,15.826073265456072,13.674931129476583
227,227,11,205,1.1,200.0,False,4.876320880183971,13.034948579396897,12.399322660098521
228,228,11,153,1.25,100.0,True,17.784409704075934,8.051154578822654,6.619304262616365
229,229,11,61,1.25,100.0,False,8.146336511638797,7.071847176828581,6.495750708215297
230,230,11,272,1.25,200.0,True,22.023498050198143,15.8861921856303,12.38749695937728
231,231,11,196,1.25,200.0,False,12.663812753194136,13.036794266736585,11.385839051777916
232,232,11,73,1.5,100.0,True,28.22767812974174,8.05519299843173,5.781399046104928
233,233,11,71,1.5,100.0,False,22.792218433503606,7.056705871830419,5.448326055312955
234,234,11,149,1.5,200.0,True,34.673671126945635,15.86615331796557,10.364775495997215
235,235,11,131,1.5,200.0,False,28.069427201955865,13.056979019706002,9.391959798994975
236,236,11,36,2.0,100.0,True,41.559110511084675,8.096257943045423,4.731525157232705
237,237,11,38,2.0,100.0,False,37.24449234102437,7.118933182546414,4.467522658610272
238,238,11,65,2.0,200.0,True,47.726292621975055,15.53524771999014,8.120849933598938
239,239,11,74,2.0,200.0,False,42.95407625302047,13.104970960027332,7.475851740921003
240,240,12,437,1.05,100.0,True,6.044541048467678,8.040982588609324,7.554942095340695
241,241,12,109,1.05,100.0,False,8.81014202093282,7.0355542708483885,6.415711947626841
242,242,12,1000,1.05,200.0,True,7.721608163461191,15.971133548136214,14.73790519628604
243,243,12,213,1.05,200.0,False,4.793983234773059,13.034642905359794,12.40976430976431
244,244,12,345,1.1,100.0,True,9.875532648108653,8.044904725843754,7.250427533133818
245,245,12,71,1.1,100.0,False,8.158883242980108,7.056582757852528,6.480844409695075
246,246,12,484,1.1,200.0,True,13.394567637919918,15.92856735322645,13.795004625346902
247,247,12,230,1.1,200.0,False,5.081072036026146,13.031905939962764,12.369745411486086
248,248,12,103,1.25,100.0,True,17.27019690033601,8.017717242866384,6.6330416881111685
249,249,12,88,1.25,100.0,False,8.581994517316327,7.046867002997733,6.442105263157894
250,250,12,327,1.25,200.0,True,22.281217498835204,15.945115940165445,12.39234997709574
251,251,12,174,1.25,200.0,False,12.799410231542074,13.040531698749957,11.371420550252667
252,252,12,55,1.5,100.0,True,28.8566313878292,8.089851932105454,5.755393180236604
253,253,12,89,1.5,100.0,False,24.03773523042544,7.045532239880714,5.351945854483925
254,254,12,165,1.5,200.0,True,34.18614736575947,15.911852502194908,10.472203157172272
255,255,12,219,1.5,200.0,False,28.17356973263311,13.03204844956203,9.36045519203414
256,256,12,33,2.0,100.0,True,41.008465580877406,8.106814701378255,4.782334384858044
257,257,12,48,2.0,100.0,False,36.87909910880656,7.090391509102411,4.475518997258128
258,258,12,103,2.0,200.0,True,48.56876875709675,15.815956678700362,8.134341252699784
259,259,12,93,2.0,200.0,False,42.73720213658423,13.079522862823062,7.489700738437621
260,260,13,692,1.05,100.0,True,6.169948268392145,8.0462895348777,7.549837633050695
261,261,13,111,1.05,100.0,False,8.321276995551841,7.035636630615875,6.450181818181818
262,262,13,1000,1.05,200.0,True,7.533267312367309,15.972711744365288,14.769444671628364
263,263,13,244,1.05,200.0,False,5.13595571447083,13.029838941616337,12.360632183908047
264,264,13,399,1.1,100.0,True,10.137498809223466,8.060105737562836,7.243012614395251
265,265,13,72,1.1,100.0,False,9.422061526890623,7.058219646849477,6.393189849020238
266,266,13,731,1.1,200.0,True,12.63552328321007,15.929557406804115,13.916774471755067
267,267,13,198,1.1,200.0,False,4.781997212593447,13.037073481318554,12.413640990838141
268,268,13,132,1.25,100.0,True,17.562179652618838,8.031685399433895,6.621146380452158
269,269,13,95,1.25,100.0,False,9.1699341113207,7.04266910296755,6.396860986547085
270,270,13,203,1.25,200.0,True,22.701052287697376,15.836213875884402,12.241226683528296
271,271,13,178,1.25,200.0,False,12.586602040272943,13.041843398640005,11.40031847133758
272,272,13,61,1.5,100.0,True,28.454928169900285,8.03411757245228,5.748015188125647
273,273,13,67,1.5,100.0,False,22.93649335668555,7.061218483272834,5.441622574955908
274,274,13,143,1.5,200.0,True,34.666555345235516,15.905937291527685,10.391896737181785
275,275,13,153,1.5,200.0,False,27.86974812071925,13.04720406681191,9.410981156595192
276,276,13,32,2.0,100.0,True,41.37610517088193,8.125857200484067,4.7636939791760975
277,277,13,40,2.0,100.0,False,37.3136113493623,7.110292204977022,4.457185405807893
278,278,13,88,2.0,200.0,True,48.43823820546466,15.739153071850051,8.115384615384615
279,279,13,86,2.0,200.0,False,43.039939528013896,13.091447744146203,7.456896551724138
280,280,14,817,1.05,100.0,True,6.30516649316033,8.061007367470589,7.552747431925648
281,281,14,104,1.05,100.0,False,9.463092674843065,7.039026940583097,6.372917297788549
282,282,14,771,1.05,200.0,True,7.823066878917206,15.945350907128825,14.697935441586106
283,283,14,155,1.05,200.0,False,4.785211249395349,13.047713559860274,12.423352902804957
284,284,14,246,1.1,100.0,True,9.674792976472467,8.051049958525546,7.272127542605827
285,285,14,116,1.1,100.0,False,9.24222526216585,7.034840102550263,6.384664333439389
286,286,14,839,1.1,200.0,True,11.984804628096091,15.94862093323482,14.03720987351099
287,287,14,307,1.1,200.0,False,4.972123467944112,13.022806952799202,12.375296912114015
288,288,14,102,1.25,100.0,True,17.039458896758454,8.014922676687382,6.649223221586263
289,289,14,82,1.25,100.0,False,9.009933245716006,7.050261991132608,6.4150380920834715
290,290,14,250,1.25,200.0,True,22.54193495751634,15.912219873150105,12.32529761904762
291,291,14,177,1.25,200.0,False,12.117528976908542,13.0420573176408,11.461682242990655
292,292,14,74,1.5,100.0,True,28.895220232862805,8.071204135414556,5.73901192504259
293,293,14,58,1.5,100.0,False,22.850794730109136,7.071371519853948,5.455506929248724
294,294,14,152,1.5,200.0,True,34.635637185970324,15.928354026764579,10.411467116357505
295,295,14,101,1.5,200.0,False,27.63520354862169,13.078254554257702,9.4640522875817
296,296,14,36,2.0,100.0,True,40.68050212452315,8.092361111111112,4.80034797738147
297,297,14,51,2.0,100.0,False,37.209100620684076,7.0785932522914905,4.444712366517396
298,298,14,65,2.0,200.0,True,48.068478882960875,15.587283950617284,8.094713656387665
299,299,14,86,2.0,200.0,False,43.09681190809032,13.089123108912311,7.448128342245989
300,300,15,644,1.05,100.0,True,6.410898596129478,8.064034938148696,7.54705783550753
301,301,15,71,1.05,100.0,False,8.516497814949142,7.056816143497758,6.455822550831793
302,302,15,1000,1.05,200.0,True,7.002172385804794,15.963693266342942,14.845887944692496
303,303,15,355,1.05,200.0,False,5.050333176029021,13.019762290990766,12.362220916568743
304,304,15,227,1.1,100.0,True,9.879843788297315,8.01503302467655,7.223160282258065
305,305,15,95,1.1,100.0,False,9.374369519762249,7.042939579090292,6.38270839789278
306,306,15,572,1.1,200.0,True,13.367833219788338,15.94571411575754,13.814117647058824
307,307,15,148,1.1,200.0,False,4.993858200176926,13.052200949108165,12.400392541707557
308,308,15,174,1.25,100.0,True,17.68339766436683,8.041153768027625,6.619204570424083
309,309,15,92,1.25,100.0,False,8.746869726049656,7.043022000269942,6.426978041129313
310,310,15,204,1.25,200.0,True,22.422516456590035,15.830934117894294,12.28124031007752
311,311,15,167,1.25,200.0,False,12.106876536016797,13.043853368654686,11.464650145772595
312,312,15,62,1.5,100.0,True,28.98066613869047,8.08334917918489,5.7407407407407405
313,313,15,79,1.5,100.0,False,23.625341597880322,7.050172518774102,5.384545177973837
314,314,15,128,1.5,200.0,True,34.495383027844284,15.923876254379193,10.430874147551148
315,315,15,97,1.5,200.0,False,27.854373857060544,13.08270091457482,9.43859649122807
316,316,15,37,2.0,100.0,True,41.472454661363514,8.116535791510186,4.7504091653027825
317,317,15,45,2.0,100.0,False,36.918844530753134,7.0949222323879235,4.475558923834786
318,318,15,76,2.0,200.0,True,48.216080293520015,15.675365020192606,8.11731843575419
319,319,15,93,2.0,200.0,False,42.942337204706874,13.078945668324828,7.462540716612378
320,320,16,547,1.05,100.0,True,6.374779858931989,8.045924254969586,7.5330142960988615
321,321,16,131,1.05,100.0,False,9.210049349578531,7.028675455713674,6.38133097762073
322,322,16,596,1.05,200.0,True,7.761399326332697,15.861754090471607,14.630660015349195
323,323,16,248,1.05,200.0,False,4.755595460091255,13.02846095049683,12.408880053015242
324,324,16,381,1.1,100.0,True,10.396357956859104,8.05034574130202,7.2134029812715
325,325,16,117,1.1,100.0,False,9.266946900374062,7.033626124912432,6.381823726745959
326,326,16,731,1.1,200.0,True,12.501510348797229,15.967979605558046,13.971740982675376
327,327,16,192,1.1,200.0,False,5.043410421246641,13.039754585863644,12.38210624417521
328,328,16,156,1.25,100.0,True,17.176050133915087,8.036881355932204,6.656462585034014
